Model,Call#,Move,Legal,UCI,Eval,Normalized
google/gemini-2.5-flash-lite,734,Qg5,True,d5g5,439 cp,0.72
google/gemini-2.5-flash-lite,735,Qh5,True,d5h5,-665 cp,0.333
google/gemini-2.5-flash-lite,736,g5,False,,,0.0
google/gemini-2.5-flash-lite,737,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,738,Qh5,True,d5h5,-686 cp,0.343
google/gemini-2.5-flash-lite,739,Qh5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,740,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,741,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,742,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,743,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,744,Qh5,True,d5h5,-677 cp,0.339
google/gemini-2.5-flash-lite,745,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,746,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,747,Qh5,True,d5h5,-677 cp,0.339
google/gemini-2.5-flash-lite,748,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,749,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,750,Qh5,True,d5h5,-665 cp,0.333
google/gemini-2.5-flash-lite,751,Qh5,True,d5h5,-680 cp,0.34
google/gemini-2.5-flash-lite,752,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,753,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,754,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,755,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,756,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,757,Qg8,True,d5g8,Mate in 1,1.0
google/gemini-2.5-flash-lite,758,Rxe6,False,,,0.0
google/gemini-2.5-flash-lite,759,Qxh8,False,,,0.0
google/gemini-2.5-flash-lite,760,Rfe1,False,,,0.0
google/gemini-2.5-flash-lite,761,Qh5,True,d5h5,-664 cp,0.332
google/gemini-2.5-flash-lite,762,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,763,gxh6,False,,,0.0
google/gemini-2.5-flash-lite,764,g6,False,,,0.0
google/gemini-2.5-flash-lite,765,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,766,Qe4,False,,,0.0
google/gemini-2.5-flash-lite,767,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,768,Qg5,True,d5g5,441 cp,0.721
google/gemini-2.5-flash-lite,769,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,770,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,771,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,772,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,773,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,774,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,775,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,776,Qh5,True,d5h5,-682 cp,0.341
google/gemini-2.5-flash-lite,777,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,778,Qe1,False,,,0.0
google/gemini-2.5-flash-lite,779,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,780,Qh5,True,d5h5,-677 cp,0.339
google/gemini-2.5-flash-lite,781,Qh5,True,d5h5,-684 cp,0.342
google/gemini-2.5-flash-lite,782,Qh5,True,d5h5,-681 cp,0.341
google/gemini-2.5-flash-lite,783,Qh5,True,d5h5,-677 cp,0.339
google/gemini-2.5-flash-lite,784,Qh5,True,d5h5,-677 cp,0.339
google/gemini-2.5-flash-lite,785,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,786,g6,False,,,0.0
google/gemini-2.5-flash-lite,787,Qh5,True,d5h5,-679 cp,0.34
google/gemini-2.5-flash-lite,788,Qe1,False,,,0.0
google/gemini-2.5-flash-lite,789,g5,False,,,0.0
google/gemini-2.5-flash-lite,790,Qg5,True,d5g5,402 cp,0.701
google/gemini-2.5-flash-lite,791,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,792,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,793,gxf6,False,,,0.0
google/gemini-2.5-flash-lite,794,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,795,Ne6,False,,,0.0
google/gemini-2.5-flash-lite,796,Qxh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,797,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,798,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,799,Qh5,True,d5h5,-658 cp,0.329
google/gemini-2.5-flash-lite,800,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,801,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,802,Qh5,True,d5h5,-660 cp,0.33
google/gemini-2.5-flash-lite,803,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,804,Qh5,True,d5h5,-665 cp,0.333
google/gemini-2.5-flash-lite,805,Qh5,True,d5h5,-686 cp,0.343
google/gemini-2.5-flash-lite,806,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,807,Qh5,True,d5h5,-660 cp,0.33
google/gemini-2.5-flash-lite,808,Rxe6,False,,,0.0
google/gemini-2.5-flash-lite,809,Qh5,True,d5h5,-680 cp,0.34
google/gemini-2.5-flash-lite,810,Qh5,True,d5h5,-664 cp,0.332
google/gemini-2.5-flash-lite,811,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,812,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,813,Qh5,True,d5h5,-679 cp,0.34
google/gemini-2.5-flash-lite,814,g6,False,,,0.0
google/gemini-2.5-flash-lite,815,Qh5,True,d5h5,-682 cp,0.341
google/gemini-2.5-flash-lite,816,Qh5,True,d5h5,-683 cp,0.342
google/gemini-2.5-flash-lite,817,gxf6,False,,,0.0
google/gemini-2.5-flash-lite,818,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,819,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,820,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,821,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,822,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,823,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,824,Bh6,False,,,0.0
google/gemini-2.5-flash-lite,825,Qh5,True,d5h5,-653 cp,0.327
google/gemini-2.5-flash-lite,826,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,827,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,828,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,829,Qh5,True,d5h5,-686 cp,0.343
google/gemini-2.5-flash-lite,830,Qh5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,831,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,832,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,833,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,834,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,835,Nf7,True,h6f7,Mate in 3,0.98
google/gemini-2.5-flash-lite,836,Qe6,True,d5e6,-650 cp,0.325
google/gemini-2.5-flash-lite,837,Rg1,False,,,0.0
google/gemini-2.5-flash-lite,838,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,839,Rg1,False,,,0.0
google/gemini-2.5-flash-lite,840,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,841,Qe1,False,,,0.0
google/gemini-2.5-flash-lite,842,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,843,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,844,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,845,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,846,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,847,Qh5,True,d5h5,-681 cp,0.341
google/gemini-2.5-flash-lite,848,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,849,Qh5,True,d5h5,-680 cp,0.34
google/gemini-2.5-flash-lite,850,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,851,Qg5,True,d5g5,438 cp,0.719
google/gemini-2.5-flash-lite,852,Rxe6,False,,,0.0
google/gemini-2.5-flash-lite,853,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,854,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,855,Qh5,True,d5h5,-660 cp,0.33
google/gemini-2.5-flash-lite,856,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,857,Qh5,True,d5h5,-682 cp,0.341
google/gemini-2.5-flash-lite,858,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,859,Qh5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,860,Bh6,False,,,0.0
google/gemini-2.5-flash-lite,861,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,862,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,863,Rxe7,False,,,0.0
google/gemini-2.5-flash-lite,864,Qh5,True,d5h5,-687 cp,0.344
google/gemini-2.5-flash-lite,865,Rg1,False,,,0.0
google/gemini-2.5-flash-lite,866,Qe4,False,,,0.0
google/gemini-2.5-flash-lite,867,Qh5,True,d5h5,-683 cp,0.342
google/gemini-2.5-flash-lite,868,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,869,Qh5,True,d5h5,-677 cp,0.339
google/gemini-2.5-flash-lite,870,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,871,gxf6,False,,,0.0
google/gemini-2.5-flash-lite,872,Qh5,True,d5h5,-680 cp,0.34
google/gemini-2.5-flash-lite,873,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,874,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,875,Qh5,True,d5h5,-681 cp,0.341
google/gemini-2.5-flash-lite,876,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,877,Re6,False,,,0.0
google/gemini-2.5-flash-lite,878,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,879,Qh5,True,d5h5,-679 cp,0.34
google/gemini-2.5-flash-lite,880,Qh5,True,d5h5,-681 cp,0.341
google/gemini-2.5-flash-lite,881,Qh5,True,d5h5,-683 cp,0.342
google/gemini-2.5-flash-lite,882,Qh5,True,d5h5,-686 cp,0.343
google/gemini-2.5-flash-lite,883,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,884,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,885,Bh6,False,,,0.0
google/gemini-2.5-flash-lite,886,Qh5,True,d5h5,-661 cp,0.331
google/gemini-2.5-flash-lite,887,Rxe7,False,,,0.0
google/gemini-2.5-flash-lite,888,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,889,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,890,Rxe6,False,,,0.0
google/gemini-2.5-flash-lite,891,g6,False,,,0.0
google/gemini-2.5-flash-lite,892,g6,False,,,0.0
google/gemini-2.5-flash-lite,893,Rxe4,False,,,0.0
google/gemini-2.5-flash-lite,894,Qg5,True,d5g5,443 cp,0.722
google/gemini-2.5-flash-lite,895,Rxe7,False,,,0.0
google/gemini-2.5-flash-lite,896,Qh5,True,d5h5,-683 cp,0.342
google/gemini-2.5-flash-lite,897,Qd3,True,d5d3,45 cp,0.522
google/gemini-2.5-flash-lite,898,Qh5,True,d5h5,-662 cp,0.331
google/gemini-2.5-flash-lite,899,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,900,Qh5,True,d5h5,-679 cp,0.34
google/gemini-2.5-flash-lite,901,Qg5,True,d5g5,439 cp,0.72
google/gemini-2.5-flash-lite,902,Qh5,True,d5h5,-682 cp,0.341
google/gemini-2.5-flash-lite,903,Qh5,True,d5h5,-664 cp,0.332
google/gemini-2.5-flash-lite,904,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,905,Qh5,True,d5h5,-685 cp,0.343
google/gemini-2.5-flash-lite,906,Qe4,False,,,0.0
google/gemini-2.5-flash-lite,907,Rxe5,False,,,0.0
google/gemini-2.5-flash-lite,908,Qh5,True,d5h5,-683 cp,0.342
google/gemini-2.5-flash-lite,909,Qh5,True,d5h5,-680 cp,0.34
google/gemini-2.5-flash-lite,910,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,911,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,912,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,913,Qh5,True,d5h5,-660 cp,0.33
google/gemini-2.5-flash-lite,914,Qh5,True,d5h5,-679 cp,0.34
google/gemini-2.5-flash-lite,915,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,916,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,917,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,918,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,919,Qh5,True,d5h5,-686 cp,0.343
google/gemini-2.5-flash-lite,920,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,921,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,922,Qh5,True,d5h5,-684 cp,0.342
google/gemini-2.5-flash-lite,923,Qf7,True,d5f7,0 cp,0.5
google/gemini-2.5-flash-lite,924,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,925,Qh5,True,d5h5,-683 cp,0.342
google/gemini-2.5-flash-lite,926,Qh5,True,d5h5,-689 cp,0.344
google/gemini-2.5-flash-lite,927,g6,False,,,0.0
google/gemini-2.5-flash-lite,928,g7,False,,,0.0
google/gemini-2.5-flash-lite,929,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,930,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,931,Rxe7,False,,,0.0
google/gemini-2.5-flash-lite,932,Qh5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,933,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,934,Qh5,True,d5h5,-687 cp,0.344
google/gemini-2.5-flash-lite,935,Qh5,True,d5h5,-687 cp,0.344
google/gemini-2.5-flash-lite,936,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,937,Qh5,True,d5h5,-689 cp,0.344
google/gemini-2.5-flash-lite,938,Qh5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,939,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,940,Nhf7,True,h6f7,Mate in 3,0.98
google/gemini-2.5-flash-lite,941,Rxe8,False,,,0.0
google/gemini-2.5-flash-lite,942,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,943,Qh5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,944,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,945,Qh5,True,d5h5,-681 cp,0.341
google/gemini-2.5-flash-lite,946,Qh5,True,d5h5,-677 cp,0.339
google/gemini-2.5-flash-lite,947,Qh5,True,d5h5,-680 cp,0.34
google/gemini-2.5-flash-lite,948,Nf7,True,h6f7,Mate in 3,0.98
google/gemini-2.5-flash-lite,949,Bxh6,False,,,0.0
google/gemini-2.5-flash-lite,950,Qh5,True,d5h5,-684 cp,0.342
google/gemini-2.5-flash-lite,951,Qh5,True,d5h5,-673 cp,0.337
google/gemini-2.5-flash-lite,952,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,953,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,954,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,955,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,956,Qh5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,957,Rxe6,False,,,0.0
google/gemini-2.5-flash-lite,958,gxh6,False,,,0.0
google/gemini-2.5-flash-lite,959,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,960,Qh5,True,d5h5,-663 cp,0.332
google/gemini-2.5-flash-lite,961,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,962,Qh5,True,d5h5,-687 cp,0.344
google/gemini-2.5-flash-lite,963,Qh5,True,d5h5,-694 cp,0.347
google/gemini-2.5-flash-lite,964,Qh5,True,d5h5,-691 cp,0.345
google/gemini-2.5-flash-lite,965,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,966,Qg5,True,d5g5,424 cp,0.712
google/gemini-2.5-flash-lite,967,Qh5,True,d5h5,-681 cp,0.341
google/gemini-2.5-flash-lite,968,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,969,Qh5,True,d5h5,-680 cp,0.34
google/gemini-2.5-flash-lite,970,g5,False,,,0.0
google/gemini-2.5-flash-lite,971,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,972,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,973,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,974,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,975,Qh5,True,d5h5,-679 cp,0.34
google/gemini-2.5-flash-lite,976,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,977,Qh5,True,d5h5,-681 cp,0.341
google/gemini-2.5-flash-lite,978,Qh5,True,d5h5,-688 cp,0.344
google/gemini-2.5-flash-lite,979,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,980,d6,False,,,0.0
google/gemini-2.5-flash-lite,981,Qh5,True,d5h5,-688 cp,0.344
google/gemini-2.5-flash-lite,982,Qxh5,True,d5h5,-677 cp,0.339
google/gemini-2.5-flash-lite,983,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,984,Qh5,True,d5h5,-683 cp,0.342
google/gemini-2.5-flash-lite,985,Qh5,True,d5h5,-687 cp,0.344
google/gemini-2.5-flash-lite,986,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,987,Qh5,True,d5h5,-684 cp,0.342
google/gemini-2.5-flash-lite,988,Qh5,True,d5h5,-683 cp,0.342
google/gemini-2.5-flash-lite,989,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,990,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,991,Rg1,False,,,0.0
google/gemini-2.5-flash-lite,992,Qh5,True,d5h5,-661 cp,0.331
google/gemini-2.5-flash-lite,993,Qh5,True,d5h5,-681 cp,0.341
google/gemini-2.5-flash-lite,994,Qh5,True,d5h5,-684 cp,0.342
google/gemini-2.5-flash-lite,995,Qh5,True,d5h5,-680 cp,0.34
google/gemini-2.5-flash-lite,996,Rxe8,False,,,0.0
google/gemini-2.5-flash-lite,997,Qh5,True,d5h5,-679 cp,0.34
google/gemini-2.5-flash-lite,998,Qh5,True,d5h5,-688 cp,0.344
google/gemini-2.5-flash-lite,999,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,1000,Qxh6,False,,,0.0
,,,,,,0.284
